Symbol
HFILTER_HELO_NOT_FQDN
HFILTER
HFILTER_URL_ONELINE
HFILTER_HELO_IP_A
HFILTER_HELO_1
HFILTER_FROM_BOUNCE
HFILTER_HELO_BAREIP
HFILTER_HELO_3
HFILTER_HELO_4
HFILTER_HOSTNAME_UNKNOWN
HFILTER_HOSTNAME_3
HFILTER_RCPT_BOUNCEMOREONE
HFILTER_HELO_NORES_A_OR_MX
HFILTER_HELO_NORESOLVE_MX
HFILTER_URL_ONLY
HFILTER_HOSTNAME_1
HFILTER_HELO_5
HFILTER_HOSTNAME_5
HFILTER_HOSTNAME_4
HFILTER_HOSTNAME_2
HFILTER_HELO_BADIP
HTML_VISIBLE_CHECKS
R_EMPTY_IMAGE
DATA_URI_OBFU
HAS_DATA_URI
MAILSPIKE
RWL_MAILSPIKE_POSSIBLE
RWL_MAILSPIKE_VERYGOOD
RWL_MAILSPIKE_EXCELLENT
RWL_MAILSPIKE_GOOD
RWL_MAILSPIKE_NEUTRAL
RBL_MAILSPIKE_VERYBAD
RBL_MAILSPIKE_WORST
RBL_MAILSPIKE_BAD
MID_RHS_NOT_FQDN
KNOWN_MID_CALLBACK
KNOWN_MID
CHECK_MID
KNOWN_NO_MID
SIGNED_PGP
MIME_ENCRYPTED_ARCHIVE
ENCRYPTED_PGP
BOGUS_ENCRYPTED_AND_TEXT
MIME_BAD_EXTENSION
ENCRYPTED_SMIME
MIME_BAD
SIGNED_SMIME
MIME_GOOD
MIME_ARCHIVE_IN_ARCHIVE
MIME_TYPES_CALLBACK
MIME_TRACE
MIME_BAD_UNICODE
SUSPICIOUS_BOUNDARY4
SUSPICIOUS_BOUNDARY2
SUSPICIOUS_BOUNDARY
FORGED_MUA_POSTBOX_MSGID
FORGED_MUA_MAILLIST
FORGED_MUA_SEAMONKEY_MSGID
SUSPICIOUS_OPERA_10W_MSGID
FORGED_MUA_KMAIL_MSGID_UNKNOWN
FORGED_MUA_KMAIL_MSGID
FORGED_MUA_POSTBOX_MSGID_UNKNOWN
SUSPICIOUS_BOUNDARY3
FORGED_MUA_SEAMONKEY_MSGID_UNKNOWN
FORGED_MUA_OPERA_MSGID
FREEMAIL_CC
FREEMAIL_TO
DISPOSABLE_CC
DISPOSABLE_TO
FREEMAIL_ENVRCPT
FREEMAIL_FROM
DISPOSABLE_ENVRCPT
FREEMAIL_ENVFROM
NEURAL_HAM
NEURAL_SPAM
PHISHED_OPENPHISH
HACKED_WP_PHISHING
PHISHED_PHISHTANK
PH_SURBL_MULTI
R_DKIM_ALLOW
DMARC_NA
R_DKIM_TEMPFAIL
DMARC_POLICY_ALLOW
ARC_INVALID
R_SPF_ALLOW
DMARC_POLICY_REJECT
R_SPF_FAIL
DKIM_SIGNED
ARC_REJECT
ARC_DNSFAIL
R_SPF_NEUTRAL
R_SPF_SOFTFAIL
ARC_ALLOW
ARC_NA
ARC_CALLBACK
DMARC_POLICY_ALLOW_WITH_FAILURES
DMARC_POLICY_QUARANTINE
DMARC_CALLBACK
R_DKIM_REJECT
DMARC_POLICY_SOFTFAIL
ARC_SIGNED
DKIM_TRACE
DMARC_DNSFAIL
RBL_SPAMHAUS_DROP
DWL_DNSWL_LOW
RWL_MAILSPIKE_EXCELLENT
RBL_SENDERSCORE
RCVD_IN_DNSWL_MED
RECEIVED_SPAMHAUS_PBL
RWL_MAILSPIKE_VERYGOOD
RBL_SPAMHAUS_CSS
RBL_SPAMHAUS
RECEIVED_SPAMHAUS_DROP
DWL_DNSWL_NONE
RWL_MAILSPIKE_GOOD
RCVD_IN_DNSWL
RBL_SPAMHAUS_SBL
RBL_BLOCKLISTDE
RECEIVED_BLOCKLISTDE
RCVD_IN_DNSWL_LOW
DNSWL_BLOCKED
RBL_SEM_IPV6
RBL_MAILSPIKE_WORST
RWL_MAILSPIKE_NEUTRAL
RBL_SEM
RBL_NIXSPAM
RBL_SPAMHAUS_XBL
RBL_MAILSPIKE_BAD
DWL_DNSWL_HI
RCVD_IN_DNSWL_NONE
RBL_MAILSPIKE_VERYBAD
RBL_VIRUSFREE_BOTNET
DWL_DNSWL
RECEIVED_SPAMHAUS_XBL
RECEIVED_SPAMHAUS_SBL
RBL_SPAMHAUS_PBL
RECEIVED_SPAMHAUS_CSS
RBL_SPAMHAUS_XBL_ANY
MAILSPIKE
DWL_DNSWL_MED
DWL_DNSWL_BLOCKED
RWL_MAILSPIKE_POSSIBLE
RCVD_IN_DNSWL_HI
REPLY
REPLIES_SET
REPLIES_CHECK
IP_SCORE
RSPAMD_EMAILBL
RSPAMD_URIBL
LEAKED_PASSWORD_SCAM_VALIDATED
INTRODUCTION
LEAKED_PASSWORD_SCAM
SEM_URIBL_FRESH15_UNKNOWN
RBL_SEM
SEM_URIBL
RBL_SEM_IPV6
SEM_URIBL_UNKNOWN
SEM_URIBL_FRESH15
DBL_SPAM
RBL_SPAMHAUS_PBL
RBL_SPAMHAUS_XBL_ANY
URIBL_PBL
DBL_ABUSE
DBL_PHISH
RBL_SPAMHAUS_SBL
DBL_ABUSE_BOTNET
URIBL_XBL
DBL_ABUSE_PHISH
DBL_PROHIBIT
RBL_SPAMHAUS_DROP
RECEIVED_SPAMHAUS_XBL
DBL_MALWARE
RBL_SPAMHAUS_CSS
DBL_ABUSE_REDIR
RBL_SPAMHAUS_XBL
URIBL_SBL_CSS
RECEIVED_SPAMHAUS_DROP
URIBL_DROP
DBL_BOTNET
RECEIVED_SPAMHAUS_PBL
RECEIVED_SPAMHAUS_CSS
RBL_SPAMHAUS
RECEIVED_SPAMHAUS_SBL
SPAMHAUS_ZEN_URIBL
DBL
DBL_ABUSE_MALWARE
R_SPF_FAIL
R_SPF_NEUTRAL
R_SPF_SOFTFAIL
R_SPF_ALLOW
R_SPF_DNSFAIL
BAYES_SPAM
BAYES_HAM
SUBJ_ALL_CAPS
MSBL_EBL_GREY
URIBL_DROP
URIBL_SBL
URIBL_BLACK
URIBL_PBL
RSPAMD_EMAILBL
SURBL_FRESH15_SPAMEATINGMONKEY_NET_FAIL
DBL_ABUSE_BOTNET
SEM_URIBL_UNKNOWN
URIBL_MULTI
ABUSE_SURBL
URIBL_GREY
DBL_PHISH
URIBL_BLOCKED
SEM_URIBL_FRESH15_UNKNOWN
SEM_URIBL_FRESH15
DBL_SPAM
MSBL_EBL
RBL_SARBL_BAD
SPAMHAUS_ZEN_URIBL
DBL_BOTNET
DBL_ABUSE
SURBL_MULTI_SURBL_ORG_FAIL
DBL_ABUSE_REDIR
RSPAMD_URIBL
SURBL_MULTI_URIBL_COM_FAIL
SEM_URIBL
SURBL_URIBL_RSPAMD_COM_FAIL
DBL_PROHIBIT
PH_SURBL_MULTI
DBL
MW_SURBL_MULTI
URIBL_XBL
SURBL_ZEN_SPAMHAUS_ORG_FAIL
SURBL_BLOCKED
SURBL_PUBLIC_SARBL_ORG_FAIL
CRACKED_SURBL
URIBL_RED
DBL_ABUSE_MALWARE
SURBL_URIBL_SPAMEATINGMONKEY_NET_FAIL
SURBL_DBL_SPAMHAUS_ORG_FAIL
DBL_ABUSE_PHISH
URIBL_SBL_CSS
DBL_MALWARE
ABUSE_SURBL
CRACKED_SURBL
SURBL_BLOCKED
MW_SURBL_MULTI
PH_SURBL_MULTI
RBL_SENDERSCORE_FAIL
DWL_DNSWL_FAIL
RBL_SPAMHAUS_FAIL
RBL_VIRUSFREE_UNKNOWN_FAIL
RECEIVED_BLOCKLISTDE_FAIL
RBL_BLOCKLISTDE_FAIL
DKIM_SIGNED
RBL_SEM_FAIL
LEAKED_PASSWORD_SCAM_INVALID
RBL_SEM_IPV6_FAIL
ARC_SIGNED
RBL_NIXSPAM_FAIL
MICROSOFT_SPAM
AOL_SPAM
UNITEDINTERNET_SPAM
KLMS_SPAM
URIBL_BLOCKED
URIBL_MULTI
URIBL_RED
URIBL_GREY
URIBL_BLACK
ZERO_WIDTH_SPACE_URL
OMOGRAPH_URL
URIBL_SBL
WHITELIST_DKIM
BLACKLIST_SPF_DKIM
WHITELIST_SPF
WHITELIST_DMARC
BLACKLIST_SPF
BLACKLIST_DKIM
WHITELIST_SPF_DKIM
