"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"ADVANCE_FEE_2_NEW_MONEY BAYES_99 BAYES_999 DEAR_SOMETHING FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID LOTS_OF_MONEY MIME_QP_LONG_LINE MISSING_MID RDNS_NONE T_HK_NAME_MR_MRS  ;"
"BAYES_50 FREEMAIL_FORGED_FROMDOMAIN FREEMAIL_FROM HEADER_FROM_DIFFERENT_DOMAINS HTML_MESSAGE LOC_HDRTOCC_NOT_US LOTS_OF_MONEY MIME_HTML_ONLY MISSING_MID  ;"
"BAYES_50 FREEMAIL_FROM FREEMAIL_REPLY LOC_HDRTOCC_NOT_US LOC_WK550CONTENT MISSING_MID UNPARSEABLE_RELAY  ;"
"BAYES_95 DOS_OE_TO_MX FORGED_MUA_OUTLOOK FREEMAIL_FROM FSL_HELO_FAKE LOC_DNSRBL LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_US LOC_TO_IETF_NOLID MISSING_MID RDNS_NONE TO_NO_BRKTS_MSFT XPRIO  ;"
"BAYES_99 BAYES_999 FREEMAIL_FORGED_REPLYTO FREEMAIL_REPLYTO LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_NOT_US LOC_TO_IETF_NOLID LOTS_OF_MONEY T_DKIM_INVALID  ;"
"ADVANCE_FEE_5_NEW_MONEY BAYES_99 BAYES_999 FREEMAIL_ENVFROM_END_DIGIT FREEMAIL_FROM FREEMAIL_REPLYTO FREEMAIL_REPLYTO_END_DIGIT LOC_ENVTO_IETF LOC_ENVTO_IETF_ALTO LOC_HDRTOCC_NOT_US LOC_TO_IETF_NOLID LOTS_OF_MONEY SPOOFED_FREEM_REPTO T_DKIM_INVALID T_MONEY_PERCENT  ;"
