Symbol
12481
12537
12553
12559
12561
12565
12571
12576
12577
12578
12579
12657
1329
165172
18002
2039
2066
2077
 20e4d4
2198
2271
2539
26876
27452
27464
27562
27570
27699
31123
 357ae5
428587
42995
51116
549
56706
56707
56720
56721
56756
56759
56762
56770
56868
57671
57673
57677
57678
57680
57683
57686
57720
57729
57730
57732
57839
57961
57985
58044
5882
 5c4d4d
6738
806
 807f42
8887
9334
9397
949
9576
 ac_div_bonanza
 ac_from_many_dots
 ac_html_nonsense_tags
 ac_spammy_uri_patterns8
 ad_prefs
 advance_fee_2_new_form
 advance_fee_2_new_money
 advance_fee_3_new
 advance_fee_3_new_form
 advance_fee_3_new_money
 advance_fee_4_new
 advance_fee_4_new_frm_mny
 advance_fee_4_new_money
 advance_fee_5_new
 advance_fee_5_new_frm_mny
 advance_fee_5_new_money
 all_trusted
 am
 amazon_img_not_rcvd_amzn
 any_bounce_message
 any_pill_price
 apostrophe_from
 av
 axb_xmailer_mimeole_ol_024c2
 axb_xmailer_mimeole_ol_1ecd5
 bad_credit
 bad_enc_header
 bang_guar
 base64_length_79_inf
 bayes_00
 bayes_05
 bayes_20
 bayes_40
 bayes_50
 bayes_60
 bayes_80
 bayes_95
bayes_99
 bayes_999
 bignum_emails
 billion_dollars
 bitcoin_extort_01
 bitcoin_pay_me
 bitcoin_spam_01
 bitcoin_spam_02
 bitcoin_spam_03
 bitcoin_spam_05
 bitcoin_spam_07
 bitcoin_spam_08
 body_empty
 body_single_uri
 body_single_word
 body_uri_only
 bogus_mime_version
 bogus_msm_hdrs
 bomb_money
 bounce_message
 cant_see_ad
 ck_helo_dynamic_split_ip
 ck_helo_generic
 cn_b2b_spammer
 coin
 ctype_001c_b
 ctype_null
 date_in_future_03_06
 date_in_future_06_12
 date_in_future_12_24
 date_in_future_24_48
 date_in_future_48_96
 date_in_future_96_q
 date_in_past_03_06
 date_in_past_06_12
 date_in_past_12_24
 date_in_past_24_48
 date_in_past_96_xx
 dc_png_uno_largo
 dcc_check
 dear_beneficiary
 dear_friend
 dear_something
 dear_winner
 diet_1
 digest_multiple
 dkim_adsp_all
 dkim_adsp_custom_med
 dkim_adsp_discard
 dkim_adsp_nxdomain
 dkim_invalid
 dkim_signed
 dkim_valid
 dkim_valid_au
 dkim_valid_ef
 dkimwl_bl
 dkimwl_wl_high
 dkimwl_wl_med
 dkimwl_wl_medhi
 dom
 dos_oe_to_mx
 dos_oe_to_mx_image
 dos_outlook_to_mx
 drug_ed_caps
 drug_ed_online
 drugs_anxiety
 drugs_erectile
 drugs_erectile_obfu
 drugs_erectile_short_shortner
 dyn_rdns_and_inline_image
 dyn_rdns_short_helo_html
 em_rolex
 empty_message
 english_uce_subject
 excuse_4
 excuse_remove
 f0afb8
 fake
 fake_reply_a1
 fake_reply_c
 fbi_money
 fbi_spoof
 fill_this_form
 fill_this_form_loan
 fill_this_form_long
 fin_free
 forged_gmail_rcvd
 forged_hotmail_rcvd2
 forged_mua_eudora
 forged_mua_mozilla
 forged_mua_oimo
 forged_mua_outlook
 forged_mua_thebat_boun
 forged_outlook_html
 forged_outlook_tags
 forged_sender
 forged_yahoo_rcvd
 form_fraud
 form_fraud_3
 form_fraud_5
 form_low_contrast
 found_you
 fr
 freem
 freem_frnum_unicd_empty
 freemail_envfrom_end_digit
 freemail_forged_fromdomain
 freemail_forged_replyto
 freemail_from
 freemail_reply
 freemail_replyto
 freemail_replyto_end_digit
 from_2_emails_short
 from_addr_ws
 from_bank_noauth
 from_blank_name
 from_domain_novowel
 from_excess_base64
 from_fmbla_newdom
 from_fmbla_newdom14
 from_fmbla_newdom28
 from_gov_spoof
 from_illegal_chars
 from_in_to_and_subj
 from_local_digits
 from_local_hex
 from_local_novowel
 from_missp_dynip
 from_missp_eh_match
 from_missp_freemail
 from_missp_msft
 from_missp_phish
 from_missp_replyto
 from_missp_spf_fail
 from_missp_to_undisc
 from_missp_user
 from_missp_xprio
 from_misspaced
 from_name_eq_to_g_drive
 from_no_user
 from_ntld_reply_freemail
 from_offers
 from_paypal_spoof
 from_starts_with_nums
 from_suspicious_ntld
 from_wordy
 from_wsp_trail
 fromspace
 fs
 fsl_bulk_sig
 fsl_ctype_win1251
 fsl_fake_hotmail_rvcd
 fsl_helo_bare_ip_1
 fsl_helo_fake
 fsl_helo_non_fqdn_1
 fsl_new_helo_user
 fsl_this_is_adv
 fuzzy_bitcoin
 fuzzy_browser
 fuzzy_click_here
 fuzzy_cpill
 fuzzy_credit
 fuzzy_dr_oz
 fuzzy_important
 fuzzy_million
 fuzzy_pharmacy
 fuzzy_prices
 fuzzy_unsubscribe
 fuzzy_vpill
 fuzzy_xpill
 gappy_subject
 gb_freemai
 gb_freemail
 gb_freemail_d
 gb_freemail_dispto
 gb_freemail_dispto_notfreem
 gmd_pdf_empty_body
 gmd_pdf_horiz
 gmd_pdf_square
 gmd_pdf_stox_m5
 gmd_producer_gpl
 goog_redir_nordns
 guaranteed_100_percent
 hdr_order_ftsdmcxx_direct
 hdr_order_ftsdmcxx_nordns
 hdrs_lcase_imgonly
 header_from_different_domains
 helo_dynamic_dhcp
 helo_dynamic_hcc
 helo_dynamic_ipaddr
 helo_dynamic_ipaddr2
 helo_dynamic_split_ip
 helo_localhost
 helo_misc_ip
 helo_no_domain
 helo_static_host
 hexhash_word
 hk_lotto
 hk_name_drugs
 hk_name_fm_mr_mrs
 hk_name_from
 hk_name_mr_mrs
 hk_random_envfrom
 hk_random_from
 hk_random_replyto
 hk_rcvd_ip_multicast
 hk_scam
 hosted_img_direct_mx
 hosted_img_freem
 html_attach
 html_comment_saved_url
 html_entity_ascii
 html_extra_close
 html_font_face_bad
 html_font_low_contrast
 html_font_size_huge
 html_font_size_large
 html_image_only_04
 html_image_only_08
 html_image_only_12
 html_image_only_16
 html_image_only_20
 html_image_only_24
 html_image_only_28
 html_image_only_32
 html_image_ratio_02
 html_image_ratio_04
 html_image_ratio_06
 html_image_ratio_08
 html_message
 html_mime_no_html_tag
 html_nonelement_30_40
 html_obfuscate_05_10
 html_obfuscate_10_20
 html_obfuscate_20_30
 html_off_page
 html_short_center
 html_short_link_img_1
 html_short_link_img_2
 html_short_link_img_3
 html_singlet_many
 html_tag_balance_body
 html_tag_balance_head
 html_text_invisible_style
